timestamp,open,high,low,close,volume
2020-04-05T00:00:00,6857.410000,6895.540000,6788.100000,6797.030000,7206.080643
2020-04-05T04:00:00,6797.370000,6840.000000,6744.000000,6773.220000,7226.934153
2020-04-05T08:00:00,6773.560000,6843.590000,6745.870000,6776.600000,8132.182599
2020-04-05T12:00:00,6777.110000,6822.520000,6758.000000,6784.740000,6323.325869
2020-04-05T16:00:00,6783.640000,6840.000000,6677.520000,6792.990000,12974.958057
2020-04-05T20:00:00,6792.390000,6810.000000,6721.580000,6772.780000,7821.875662
2020-04-06T00:00:00,6772.780000,6888.000000,6765.000000,6843.820000,11597.399851
2020-04-06T04:00:00,6843.830000,7100.390000,6843.830000,7031.540000,27475.340595
2020-04-06T08:00:00,7030.480000,7148.000000,7010.000000,7099.000000,18295.082232
2020-04-06T12:00:00,7099.010000,7163.000000,7030.020000,7143.000000,18590.303722
2020-04-06T16:00:00,7142.990000,7309.000000,7080.000000,7265.860000,26525.907376
2020-04-06T20:00:00,7265.860000,7355.140000,7183.660000,7329.900000,15567.967056
2020-04-07T00:00:00,7329.900000,7454.000000,7254.790000,7322.070000,21904.653067
2020-04-07T04:00:00,7322.080000,7388.000000,7226.070000,7378.080000,14375.843655
2020-04-07T08:00:00,7377.260000,7440.000000,7318.120000,7381.010000,14932.804013
2020-04-07T12:00:00,7381.030000,7459.690000,7260.000000,7318.040000,20538.895583
2020-04-07T16:00:00,7318.300000,7388.040000,7280.120000,7287.550000,11100.656438
2020-04-07T20:00:00,7287.620000,7293.290000,7077.000000,7197.320000,20732.316162
2020-04-08T00:00:00,7197.320000,7388.000000,7150.000000,7353.410000,14803.945711
2020-04-08T04:00:00,7352.700000,7420.000000,7282.000000,7321.850000,13083.962305
2020-04-08T08:00:00,7320.760000,7342.910000,7216.230000,7292.920000,13288.806786
2020-04-08T12:00:00,7292.260000,7342.450000,7200.000000,7276.830000,13564.741126
2020-04-08T16:00:00,7277.420000,7349.990000,7251.640000,7306.090000,11606.305448
2020-04-08T20:00:00,7307.600000,7390.000000,7290.000000,7361.280000,9711.384462
2020-04-09T00:00:00,7360.260000,7371.920000,7260.000000,7286.340000,7753.158232
2020-04-09T04:00:00,7286.350000,7339.090000,7234.960000,7330.000000,7534.627487
2020-04-09T08:00:00,7329.990000,7349.000000,7150.000000,7183.980000,12544.660256
2020-04-09T12:00:00,7184.000000,7350.000000,7108.080000,7282.680000,20032.493984
2020-04-09T16:00:00,7283.130000,7314.120000,7232.000000,7262.850000,8328.621532
2020-04-09T20:00:00,7262.850000,7315.000000,7241.000000,7283.540000,4901.310926
2020-04-10T00:00:00,7283.540000,7295.750000,7157.450000,7175.780000,10099.958994
2020-04-10T04:00:00,7175.770000,7175.780000,6870.000000,6922.980000,33951.547816
2020-04-10T08:00:00,6922.890000,6958.220000,6853.700000,6898.240000,14066.598436
2020-04-10T12:00:00,6898.240000,6930.000000,6739.980000,6766.430000,21929.885000
2020-04-10T16:00:00,6766.760000,6948.000000,6740.090000,6900.310000,16649.614694
2020-04-10T20:00:00,6900.130000,6931.930000,6818.880000,6858.920000,7977.018435
2020-04-11T00:00:00,6858.920000,6920.000000,6836.410000,6907.820000,6027.438325
2020-04-11T04:00:00,6907.080000,6944.300000,6860.000000,6876.700000,8148.952880
2020-04-11T08:00:00,6876.430000,6896.780000,6830.000000,6878.210000,7649.516170
2020-04-11T12:00:00,6878.380000,6888.920000,6802.800000,6831.280000,6736.288935
2020-04-11T16:00:00,6831.320000,6859.000000,6771.440000,6803.220000,8373.558724
2020-04-11T20:00:00,6803.220000,6887.050000,6760.000000,6876.830000,8534.538172
2020-04-12T00:00:00,6876.840000,6906.260000,6789.000000,6806.490000,6409.669745
2020-04-12T04:00:00,6806.500000,6845.670000,6780.000000,6828.640000,4488.842468
2020-04-12T08:00:00,6828.640000,6878.000000,6820.000000,6847.180000,5497.020547
2020-04-12T12:00:00,6846.830000,7034.750000,6846.660000,7018.990000,16702.169586
2020-04-12T16:00:00,7018.990000,7177.000000,7012.000000,7112.130000,23559.022538
2020-04-12T20:00:00,7112.130000,7159.860000,6885.000000,6903.790000,17211.941617
2020-04-13T00:00:00,6903.790000,6903.790000,6575.000000,6675.520000,27595.620191
2020-04-13T04:00:00,6675.530000,6738.340000,6638.000000,6699.340000,9936.004264
2020-04-13T08:00:00,6699.390000,6833.000000,6655.330000,6771.010000,14358.497214
2020-04-13T12:00:00,6771.010000,6809.970000,6603.000000,6765.650000,22650.545418
2020-04-13T16:00:00,6765.660000,6803.000000,6725.000000,6772.740000,9824.397491
2020-04-13T20:00:00,6772.720000,6891.100000,6772.670000,6837.910000,12050.411995
2020-04-14T00:00:00,6838.040000,6918.410000,6802.100000,6885.070000,9064.817039
2020-04-14T04:00:00,6885.290000,6921.350000,6815.770000,6817.770000,10607.585571
2020-04-14T08:00:00,6817.770000,6878.010000,6754.280000,6827.820000,12285.230246
2020-04-14T12:00:00,6827.780000,6949.000000,6797.410000,6906.380000,17100.788162
2020-04-14T16:00:00,6906.400000,6978.000000,6859.590000,6918.180000,12904.295084
2020-04-14T20:00:00,6918.180000,6932.650000,6825.150000,6868.700000,7105.907183
2020-04-15T00:00:00,6868.570000,6918.520000,6810.060000,6906.560000,6767.497743
2020-04-15T04:00:00,6906.560000,6933.000000,6858.630000,6862.050000,6687.879683
2020-04-15T08:00:00,6862.060000,6880.000000,6750.000000,6783.000000,13205.804737
2020-04-15T12:00:00,6782.860000,6783.470000,6680.100000,6701.900000,18153.095576
2020-04-15T16:00:00,6701.900000,6773.890000,6690.000000,6730.010000,7244.398103
2020-04-15T20:00:00,6730.010000,6761.990000,6605.000000,6621.240000,9512.709152
2020-04-16T00:00:00,6621.250000,6667.940000,6468.270000,6651.870000,18685.919657
2020-04-16T04:00:00,6651.690000,6980.000000,6621.350000,6892.400000,26267.965920
2020-04-16T08:00:00,6893.240000,7147.280000,6871.130000,7023.990000,30760.137761
2020-04-16T12:00:00,7023.980000,7093.000000,6930.000000,7045.510000,18710.315469
2020-04-16T16:00:00,7046.290000,7095.000000,6952.200000,7070.790000,13183.365822
2020-04-16T20:00:00,7071.010000,7190.000000,6970.030000,7101.940000,17402.152910
2020-04-17T00:00:00,7101.990000,7138.260000,7015.010000,7086.180000,9884.651611
2020-04-17T04:00:00,7086.180000,7087.760000,7015.000000,7043.380000,7998.544195
2020-04-17T08:00:00,7043.170000,7126.330000,7026.090000,7074.610000,9779.427340
2020-04-17T12:00:00,7075.230000,7100.000000,6972.980000,7037.940000,11784.189660
2020-04-17T16:00:00,7037.950000,7090.390000,7022.500000,7072.710000,6419.157008
2020-04-17T20:00:00,7071.480000,7148.120000,7015.000000,7027.550000,8260.539949
2020-04-18T00:00:00,7026.780000,7109.990000,7014.400000,7086.800000,5659.383656
2020-04-18T04:00:00,7085.860000,7120.000000,7077.440000,7089.720000,3556.769213
2020-04-18T08:00:00,7089.780000,7120.930000,7054.110000,7104.520000,4562.155890
