timestamp,open,high,low,close,volume
2021-04-04T16:00:00,57918.110000,58097.540000,57684.290000,58030.890000,2131.596668
2021-04-04T17:00:00,58030.890000,58280.000000,58030.880000,58179.030000,1402.241097
2021-04-04T18:00:00,58179.030000,58263.330000,57959.300000,58102.920000,1238.780240
2021-04-04T19:00:00,58102.910000,58184.010000,57758.340000,57953.860000,1550.104287
2021-04-04T20:00:00,57953.860000,58051.250000,57826.160000,58025.110000,1240.209016
2021-04-04T21:00:00,58025.110000,58184.000000,57976.730000,58116.690000,987.374632
2021-04-04T22:00:00,58116.690000,58199.150000,57886.150000,58129.220000,1349.518591
2021-04-04T23:00:00,58129.220000,58300.000000,58106.780000,58202.010000,1020.510739
2021-04-05T00:00:00,58202.010000,58387.350000,57890.970000,57908.130000,2110.945386
2021-04-05T01:00:00,57908.140000,57913.010000,57638.330000,57787.880000,1850.541826
2021-04-05T02:00:00,57787.880000,57816.320000,57427.980000,57595.450000,1664.352968
2021-04-05T03:00:00,57595.440000,57723.640000,57320.000000,57467.120000,1655.241274
2021-04-05T04:00:00,57467.120000,57618.000000,57272.050000,57284.990000,1933.835659
2021-04-05T05:00:00,57285.190000,57368.530000,56855.550000,56897.450000,2536.408297
2021-04-05T06:00:00,56897.450000,57316.740000,56790.570000,57143.590000,2513.578405
2021-04-05T07:00:00,57143.590000,57371.420000,56947.640000,57250.000000,1971.331091
2021-04-05T08:00:00,57250.000000,57346.800000,56777.770000,57149.250000,1865.587059
2021-04-05T09:00:00,57149.250000,57550.000000,56980.000000,57539.150000,1987.786041
2021-04-05T10:00:00,57539.140000,57718.530000,57324.770000,57668.980000,1667.359248
2021-04-05T11:00:00,57668.980000,57766.840000,57507.690000,57756.360000,1986.430246
2021-04-05T12:00:00,57756.360000,58124.670000,57754.670000,57959.230000,2666.575204
2021-04-05T13:00:00,57959.220000,58116.630000,57746.740000,58113.060000,2510.478400
2021-04-05T14:00:00,58113.070000,59175.010000,58113.060000,59170.680000,4931.302768
2021-04-05T15:00:00,59173.640000,59272.000000,58850.000000,59018.290000,3402.246010
2021-04-05T16:00:00,59020.000000,59240.000000,58853.140000,58983.510000,3483.467503
2021-04-05T17:00:00,58983.510000,59078.690000,58610.000000,58954.600000,2683.094870
2021-04-05T18:00:00,58954.600000,59032.990000,58732.080000,58876.290000,1600.890593
2021-04-05T19:00:00,58876.300000,59089.400000,58800.000000,59005.200000,1834.250144
2021-04-05T20:00:00,59005.210000,59100.000000,58737.700000,58770.610000,2148.099702
2021-04-05T21:00:00,58773.160000,58880.000000,58479.590000,58664.040000,1663.675369
2021-04-05T22:00:00,58664.040000,58967.000000,58664.040000,58877.180000,1717.467965
2021-04-05T23:00:00,58877.180000,59130.000000,58533.100000,59129.990000,1873.069762
2021-04-06T00:00:00,59129.990000,59479.000000,59043.470000,59356.230000,3279.189201
2021-04-06T01:00:00,59356.230000,59495.240000,58728.100000,58800.010000,2467.891456
2021-04-06T02:00:00,58800.020000,58868.960000,58635.720000,58745.270000,1448.834443
2021-04-06T03:00:00,58745.280000,58947.350000,58600.000000,58608.700000,1203.320036
2021-04-06T04:00:00,58610.190000,58894.050000,58601.870000,58794.930000,1716.387852
2021-04-06T05:00:00,58794.940000,59031.660000,58755.560000,58867.320000,1359.193267
2021-04-06T06:00:00,58867.310000,58969.010000,58618.000000,58843.530000,1690.611394
2021-04-06T07:00:00,58843.520000,58928.230000,58349.000000,58576.590000,2311.422694
2021-04-06T08:00:00,58576.590000,59000.000000,58300.000000,58487.370000,3332.731056
2021-04-06T09:00:00,58487.380000,58747.740000,58419.750000,58685.530000,1787.072226
2021-04-06T10:00:00,58681.850000,58752.930000,58333.020000,58365.000000,2565.717795
2021-04-06T11:00:00,58365.000000,58720.000000,58325.080000,58541.340000,2278.841791
2021-04-06T12:00:00,58541.340000,58998.000000,58442.890000,58471.920000,3288.811160
2021-04-06T13:00:00,58471.930000,58677.910000,58342.000000,58414.290000,2445.677696
2021-04-06T14:00:00,58414.290000,58414.300000,57413.020000,57949.270000,6536.601449
2021-04-06T15:00:00,57949.270000,58085.400000,57622.000000,57818.530000,2531.959922
2021-04-06T16:00:00,57818.540000,58188.880000,57722.230000,58077.510000,2469.880874
2021-04-06T17:00:00,58077.510000,58271.660000,58000.000000,58247.170000,1774.688867
2021-04-06T18:00:00,58247.170000,58267.450000,57996.010000,58238.780000,1505.797414
2021-04-06T19:00:00,58238.780000,58282.120000,57996.000000,58225.000000,1655.440463
2021-04-06T20:00:00,58225.010000,58311.910000,57999.990000,58211.840000,1503.218660
2021-04-06T21:00:00,58211.850000,58225.950000,57555.000000,57860.630000,1961.883403
2021-04-06T22:00:00,57860.630000,58040.340000,57483.710000,57887.240000,1660.671452
2021-04-06T23:00:00,57887.240000,58163.000000,57832.340000,57991.150000,1425.156156
2021-04-07T00:00:00,57990.030000,58200.010000,57500.530000,57639.290000,2427.973637
2021-04-07T01:00:00,57639.290000,57685.990000,57161.860000,57510.840000,2542.119404
2021-04-07T02:00:00,57510.840000,57926.820000,57475.860000,57784.700000,1604.510184
2021-04-07T03:00:00,57784.700000,58124.750000,57677.680000,57922.750000,1594.895156
2021-04-07T04:00:00,57922.740000,57975.730000,57268.000000,57645.610000,2883.869038
2021-04-07T05:00:00,57645.610000,58317.060000,57540.910000,58285.990000,2754.942848
2021-04-07T06:00:00,58286.000000,58655.000000,57877.740000,58059.530000,3465.444177
2021-04-07T07:00:00,58059.530000,58093.010000,57420.000000,57850.570000,3165.061413
2021-04-07T08:00:00,57850.570000,57938.770000,57438.790000,57749.030000,2452.481874
2021-04-07T09:00:00,57749.020000,57820.010000,57000.000000,57466.610000,4550.286088
2021-04-07T10:00:00,57466.610000,57610.600000,56600.000000,56787.520000,3548.856089
2021-04-07T11:00:00,56787.510000,57195.000000,55700.000000,56320.470000,8173.364881
2021-04-07T12:00:00,56320.470000,56659.120000,55612.000000,56463.220000,5088.776518
2021-04-07T13:00:00,56463.230000,56816.720000,56335.450000,56756.660000,3705.192404
2021-04-07T14:00:00,56753.130000,56937.150000,56571.440000,56660.000000,2747.719630
2021-04-07T15:00:00,56660.000000,56870.000000,56275.000000,56451.450000,2486.231524
2021-04-07T16:00:00,56451.460000,56850.000000,56170.510000,56587.440000,3262.581394
2021-04-07T17:00:00,56587.440000,56659.260000,55972.330000,56050.540000,2938.065503
2021-04-07T18:00:00,56054.220000,56456.000000,55827.700000,55859.130000,2354.864630
2021-04-07T19:00:00,55859.130000,56153.830000,55473.000000,56153.830000,3776.246649
2021-04-07T20:00:00,56153.840000,56250.000000,55717.150000,56249.990000,1716.413018
2021-04-07T21:00:00,56250.000000,56374.250000,56071.990000,56205.730000,1261.306956
2021-04-07T22:00:00,56205.730000,56560.290000,56108.600000,56452.880000,1353.731444
2021-04-07T23:00:00,56452.890000,56570.240000,55865.110000,55953.450000,1373.471200
2021-04-08T00:00:00,55953.440000,56520.000000,55700.000000,56429.200000,2093.488934
2021-04-08T01:00:00,56429.580000,56700.000000,56242.920000,56504.140000,1494.435156
2021-04-08T02:00:00,56504.130000,56541.780000,56200.300000,56497.450000,1474.045990
2021-04-08T03:00:00,56497.440000,56654.140000,56263.800000,56540.620000,1443.096070
2021-04-08T04:00:00,56540.620000,57096.460000,56529.780000,56920.010000,2321.525022
2021-04-08T05:00:00,56920.000000,57073.270000,56800.000000,56871.900000,1595.619885
2021-04-08T06:00:00,56871.890000,57280.000000,56841.850000,57125.990000,1942.722650
2021-04-08T07:00:00,57125.980000,57333.850000,56995.000000,57025.710000,1839.241776
2021-04-08T08:00:00,57023.630000,57267.490000,56769.220000,56893.040000,1680.803421
2021-04-08T09:00:00,56893.050000,57043.990000,56600.000000,56676.260000,1661.339923
2021-04-08T10:00:00,56676.250000,56844.870000,56416.630000,56738.090000,2164.769464
2021-04-08T11:00:00,56738.090000,56767.000000,56330.770000,56421.180000,2060.668222
2021-04-08T12:00:00,56421.170000,57556.000000,56311.770000,57472.090000,3327.120686
2021-04-08T13:00:00,57472.080000,57710.660000,57256.810000,57437.920000,2879.673829
2021-04-08T14:00:00,57437.930000,57912.020000,57350.930000,57688.360000,2848.446625
2021-04-08T15:00:00,57688.370000,57900.000000,57549.620000,57768.130000,1894.423586
2021-04-08T16:00:00,57769.000000,58000.000000,57622.090000,57722.470000,2223.533530
2021-04-08T17:00:00,57722.590000,57813.280000,57538.520000,57749.090000,1280.489124
2021-04-08T18:00:00,57749.090000,58153.310000,57682.010000,57899.980000,1904.283311
2021-04-08T19:00:00,57899.980000,58000.000000,57617.040000,57734.940000,1320.715876
2021-04-08T20:00:00,57732.530000,57824.490000,57575.340000,57674.170000,1374.895109
2021-04-08T21:00:00,57674.180000,57750.000000,57449.040000,57669.700000,1033.366107
2021-04-08T22:00:00,57669.690000,58100.000000,57569.800000,57916.290000,1330.053092
2021-04-08T23:00:00,57916.300000,58099.270000,57729.630000,58077.520000,1094.389631
2021-04-09T00:00:00,58077.520000,58389.000000,58032.010000,58301.720000,1654.313280
2021-04-09T01:00:00,58301.720000,58419.450000,57933.560000,57978.350000,1326.512151
2021-04-09T02:00:00,57978.340000,58177.020000,57850.000000,57903.350000,1275.114861
2021-04-09T03:00:00,57903.350000,58167.760000,57806.030000,57985.710000,979.303042
2021-04-09T04:00:00,57985.710000,58200.000000,57971.060000,58192.770000,1219.538947
2021-04-09T05:00:00,58192.760000,58314.000000,57947.660000,57947.670000,1277.356886
2021-04-09T06:00:00,57947.670000,58100.940000,57809.380000,57830.000000,1445.825147
2021-04-09T07:00:00,57830.810000,58062.880000,57654.000000,58051.420000,1704.039556
2021-04-09T08:00:00,58048.700000,58061.480000,57669.580000,57740.130000,1675.368723
2021-04-09T09:00:00,57740.120000,57935.940000,57740.120000,57911.450000,1569.259373
2021-04-09T10:00:00,57911.440000,58650.000000,57857.950000,58633.030000,3251.130576
2021-04-09T11:00:00,58633.020000,58894.900000,58450.800000,58527.190000,2951.531801
2021-04-09T12:00:00,58527.200000,58700.000000,58350.000000,58504.180000,2290.103815
2021-04-09T13:00:00,58504.180000,58783.470000,58304.540000,58390.150000,2509.534482
2021-04-09T14:00:00,58390.160000,58530.000000,58024.000000,58358.480000,2593.210819
2021-04-09T15:00:00,58358.490000,58369.630000,58051.000000,58240.000000,1701.007847
2021-04-09T16:00:00,58239.990000,58291.040000,57870.570000,58207.560000,2274.286624
2021-04-09T17:00:00,58207.560000,58447.890000,58080.570000,58405.080000,1407.368662
2021-04-09T18:00:00,58405.020000,58528.000000,58240.350000,58381.840000,1390.507909
2021-04-09T19:00:00,58381.850000,58499.000000,58208.330000,58370.590000,1288.287785
2021-04-09T20:00:00,58370.590000,58600.000000,58263.470000,58331.660000,1388.154447
2021-04-09T21:00:00,58331.650000,58514.070000,58310.970000,58361.240000,888.460055
2021-04-09T22:00:00,58361.240000,58361.240000,58025.000000,58086.380000,1284.140110
2021-04-09T23:00:00,58086.370000,58181.390000,57873.310000,58142.540000,1487.528013
2021-04-10T00:00:00,58142.550000,58327.900000,57900.010000,58109.080000,1547.050745
2021-04-10T01:00:00,58109.080000,58435.720000,58072.920000,58413.520000,1476.432913
2021-04-10T02:00:00,58414.980000,58733.000000,58334.820000,58721.550000,1680.436608
2021-04-10T03:00:00,58721.220000,59238.270000,58707.100000,59229.500000,4519.509551
2021-04-10T04:00:00,59229.500000,61232.830000,59229.500000,61074.090000,11794.107861
2021-04-10T05:00:00,61074.090000,61500.000000,60663.100000,60851.920000,5998.781763
2021-04-10T06:00:00,60851.910000,61050.000000,60521.010000,60576.800000,2869.435605
2021-04-10T07:00:00,60576.800000,60816.900000,60333.000000,60480.400000,3925.458861
2021-04-10T08:00:00,60480.400000,60821.580000,60338.540000,60534.890000,2426.387609
2021-04-10T09:00:00,60534.890000,60803.000000,60452.650000,60772.730000,1891.513568
2021-04-10T10:00:00,60772.730000,60997.180000,60515.880000,60659.020000,1957.635669
2021-04-10T11:00:00,60659.020000,60723.380000,60500.000000,60575.940000,1553.650081
2021-04-10T12:00:00,60575.940000,60800.000000,59811.740000,60088.620000,3523.271144
2021-04-10T13:00:00,60088.610000,60490.000000,59981.060000,60465.890000,2381.214252
2021-04-10T14:00:00,60465.880000,60499.000000,60255.000000,60398.190000,2006.878229
2021-04-10T15:00:00,60398.190000,60465.940000,60106.850000,60247.260000,2082.226622
2021-04-10T16:00:00,60247.260000,60550.000000,60116.140000,60265.000000,2397.700750
2021-04-10T17:00:00,60265.000000,60265.000000,59920.860000,60100.480000,2358.924027
2021-04-10T18:00:00,60100.480000,60115.820000,59572.640000,60020.000000,2460.215042
2021-04-10T19:00:00,60020.000000,60020.010000,59550.000000,59567.380000,1490.845320
2021-04-10T20:00:00,59567.380000,59800.000000,58374.610000,58615.280000,3793.833218
2021-04-10T21:00:00,58619.720000,59256.360000,58485.840000,59161.030000,2360.073159
2021-04-10T22:00:00,59161.040000,59399.840000,59013.790000,59029.170000,1603.625597
2021-04-10T23:00:00,59029.170000,59842.630000,59008.390000,59769.130000,1807.215923
2021-04-11T00:00:00,59769.130000,60429.560000,59544.940000,60148.500000,3267.635378
2021-04-11T01:00:00,60148.500000,60600.000000,60036.580000,60594.670000,1914.398174
2021-04-11T02:00:00,60594.670000,60594.680000,60262.530000,60509.700000,1210.228989
2021-04-11T03:00:00,60509.700000,60699.000000,60202.690000,60268.580000,1441.270928
2021-04-11T04:00:00,60268.580000,60328.000000,59777.770000,59906.600000,1697.500794
2021-04-11T05:00:00,59906.590000,60012.050000,59535.520000,59679.970000,2572.829914
2021-04-11T06:00:00,59679.960000,59909.680000,59339.830000,59735.000000,2046.862344
2021-04-11T07:00:00,59735.010000,59790.150000,59400.000000,59655.490000,1192.611866
2021-04-11T08:00:00,59655.500000,60144.700000,59655.490000,59961.810000,1433.554804
2021-04-11T09:00:00,59961.810000,60045.000000,59455.090000,59676.200000,1743.375163
2021-04-11T10:00:00,59676.200000,59950.810000,59500.000000,59599.990000,1608.373258
2021-04-11T11:00:00,59600.000000,59860.870000,59450.000000,59721.840000,1669.713692
2021-04-11T12:00:00,59721.850000,59844.000000,59449.930000,59724.450000,1722.788442
2021-04-11T13:00:00,59724.440000,59746.000000,59232.520000,59340.550000,1816.723554
2021-04-11T14:00:00,59340.540000,59664.980000,59250.000000,59570.770000,1626.838611
2021-04-11T15:00:00,59573.360000,59780.060000,59558.000000,59645.460000,1515.938864
2021-04-11T16:00:00,59645.450000,59785.370000,59480.000000,59569.400000,1802.114348
2021-04-11T17:00:00,59569.410000,59975.950000,59405.180000,59864.390000,2132.313387
2021-04-11T18:00:00,59864.390000,59948.890000,59758.630000,59865.000000,1183.987714
2021-04-11T19:00:00,59865.010000,60190.000000,59557.130000,59705.530000,1932.371834
2021-04-11T20:00:00,59705.530000,59820.000000,59479.000000,59707.800000,1158.885152
2021-04-11T21:00:00,59707.790000,59707.810000,59488.570000,59610.720000,967.262478
2021-04-11T22:00:00,59610.720000,60130.570000,59433.290000,60101.680000,2000.612746
2021-04-11T23:00:00,60101.680000,60107.960000,59760.000000,60002.430000,1498.522957
2021-04-12T00:00:00,59998.800000,60355.000000,59605.000000,59830.280000,1825.011152
2021-04-12T01:00:00,59830.280000,60147.900000,59800.000000,59865.360000,1521.296424
2021-04-12T02:00:00,59865.360000,59922.880000,59586.010000,59694.250000,1268.139445
2021-04-12T03:00:00,59694.260000,60456.290000,59665.000000,60368.960000,2098.575788
2021-04-12T04:00:00,60368.950000,60607.000000,60056.000000,60126.540000,2502.185128
2021-04-12T05:00:00,60126.540000,60287.190000,60020.000000,60207.010000,1552.457457
2021-04-12T06:00:00,60207.010000,60842.920000,60101.190000,60826.660000,2659.931894
2021-04-12T07:00:00,60829.680000,61300.000000,60636.590000,60711.010000,4818.506765
2021-04-12T08:00:00,60711.000000,60840.570000,60536.350000,60694.420000,2470.515270
2021-04-12T09:00:00,60694.420000,60878.250000,59651.000000,59992.220000,4139.125287
2021-04-12T10:00:00,59992.220000,60277.760000,59350.590000,59776.710000,4161.936530
2021-04-12T11:00:00,59776.710000,60269.020000,59727.450000,60241.500000,2995.374453
2021-04-12T12:00:00,60241.500000,60564.190000,60151.030000,60421.840000,2578.459033
2021-04-12T13:00:00,60421.840000,60584.280000,60280.000000,60304.690000,2386.622666
2021-04-12T14:00:00,60301.040000,60345.500000,59873.040000,59888.440000,2994.841826
2021-04-12T15:00:00,59888.450000,60129.430000,59610.960000,59986.830000,3077.065446
2021-04-12T16:00:00,59986.820000,60112.360000,59703.020000,59972.500000,2692.012220
2021-04-12T17:00:00,59972.500000,59972.500000,59725.350000,59749.400000,1724.629658
2021-04-12T18:00:00,59749.410000,60018.000000,59680.900000,59988.950000,1312.920477
2021-04-12T19:00:00,59988.940000,60223.000000,59881.280000,60090.410000,1331.638954
2021-04-12T20:00:00,60090.420000,60241.320000,59922.220000,60049.920000,1697.705759
2021-04-12T21:00:00,60049.920000,60073.800000,59759.050000,59992.530000,1349.309760
2021-04-12T22:00:00,59992.530000,60072.300000,59850.000000,60044.750000,1418.174164
2021-04-12T23:00:00,60044.750000,60100.000000,59859.060000,59860.000000,1798.601561
2021-04-13T00:00:00,59860.010000,60473.000000,59805.150000,60452.350000,2540.404587
2021-04-13T01:00:00,60452.350000,60780.260000,60215.000000,60641.130000,3057.550989
2021-04-13T02:00:00,60641.130000,60951.270000,60571.420000,60829.010000,3023.477817
2021-04-13T03:00:00,60829.010000,61100.000000,60435.280000,60493.430000,3358.736020
2021-04-13T04:00:00,60493.430000,60650.000000,60330.740000,60585.400000,2385.725940
2021-04-13T05:00:00,60585.400000,60814.160000,60470.000000,60668.740000,1937.134735
2021-04-13T06:00:00,60668.740000,61415.500000,60450.250000,60719.860000,5124.405057
2021-04-13T07:00:00,60719.860000,61190.000000,60582.210000,61050.990000,2717.236960
2021-04-13T08:00:00,61050.990000,62878.000000,61046.450000,62711.510000,11272.865488
2021-04-13T09:00:00,62711.510000,63287.880000,62300.880000,62924.240000,6333.624079
2021-04-13T10:00:00,62924.230000,63100.000000,62458.000000,62745.560000,4400.767576
2021-04-13T11:00:00,62745.560000,63093.820000,62500.000000,62942.210000,3337.013558
2021-04-13T12:00:00,62942.210000,63260.000000,62790.850000,62973.250000,4125.909956
2021-04-13T13:00:00,62973.240000,63019.970000,62500.000000,62787.350000,4190.261038
2021-04-13T14:00:00,62787.360000,63031.340000,62595.660000,62920.990000,2414.092233
2021-04-13T15:00:00,62921.000000,63657.860000,62740.000000,63331.830000,4259.095727
2021-04-13T16:00:00,63331.830000,63777.770000,62988.000000,63150.790000,4000.923562
2021-04-13T17:00:00,63150.790000,63364.750000,63026.460000,63332.850000,2346.347961
2021-04-13T18:00:00,63328.840000,63548.700000,62550.000000,62641.770000,3188.866516
2021-04-13T19:00:00,62641.770000,63046.130000,62530.000000,62997.020000,2382.821555
2021-04-13T20:00:00,62997.020000,63210.000000,62842.990000,63167.720000,1589.748821
2021-04-13T21:00:00,63167.720000,63320.000000,62859.430000,63139.990000,1360.995683
2021-04-13T22:00:00,63139.970000,63300.000000,62867.020000,63238.810000,1618.455859
2021-04-13T23:00:00,63238.810000,63666.000000,63200.000000,63575.000000,1882.227029
2021-04-14T00:00:00,63575.010000,63869.990000,63208.970000,63315.030000,2542.546510
2021-04-14T01:00:00,63315.030000,63484.160000,63082.000000,63446.840000,2449.739766
2021-04-14T02:00:00,63446.840000,63459.530000,63088.500000,63208.660000,1715.991618
2021-04-14T03:00:00,63208.640000,63865.000000,63063.320000,63749.190000,2653.389128
2021-04-14T04:00:00,63749.190000,64280.000000,63605.850000,64268.970000,3136.566814
2021-04-14T05:00:00,64268.970000,64720.000000,63890.540000,64038.490000,4224.556908
2021-04-14T06:00:00,64038.480000,64854.000000,63915.000000,64577.260000,4207.951122
2021-04-14T07:00:00,64577.250000,64655.000000,64280.000000,64288.800000,2682.621518
2021-04-14T08:00:00,64288.800000,64565.540000,63368.000000,63928.570000,3931.254580
2021-04-14T09:00:00,63928.580000,64165.000000,63012.840000,63568.420000,4808.785992
2021-04-14T10:00:00,63568.410000,64151.970000,63431.980000,64099.990000,3544.018237
2021-04-14T11:00:00,64100.000000,64787.980000,64084.640000,64511.210000,3597.696262
2021-04-14T12:00:00,64509.480000,64640.580000,63631.580000,63871.420000,3852.323304
2021-04-14T13:00:00,63871.410000,64466.660000,63597.230000,63772.670000,3584.128345
2021-04-14T14:00:00,63777.690000,63782.090000,62550.000000,62996.120000,5974.141695
2021-04-14T15:00:00,62997.900000,63383.000000,62345.670000,63045.020000,4378.384772
2021-04-14T16:00:00,63045.030000,63680.000000,62800.000000,63484.790000,3756.475630
2021-04-14T17:00:00,63484.790000,63764.620000,62231.490000,62250.140000,3905.678478
2021-04-14T18:00:00,62250.140000,62697.530000,61568.000000,62119.260000,5025.114605
2021-04-14T19:00:00,62119.260000,62496.450000,61301.000000,62150.040000,4727.102401
2021-04-14T20:00:00,62150.030000,62479.080000,61873.510000,62397.390000,1987.515450
2021-04-14T21:00:00,62397.390000,62838.180000,62363.500000,62773.650000,2128.235856
2021-04-14T22:00:00,62773.650000,63048.820000,62550.000000,62842.130000,1932.972332
2021-04-14T23:00:00,62842.130000,63062.380000,62580.370000,62959.530000,1869.152670
2021-04-15T00:00:00,62959.530000,63491.450000,62705.000000,62705.010000,2533.740053
2021-04-15T01:00:00,62705.000000,63171.870000,62610.490000,62660.020000,1976.245139
2021-04-15T02:00:00,62660.010000,63075.000000,62333.550000,62821.630000,1935.998920
2021-04-15T03:00:00,62821.640000,63243.640000,62660.010000,63056.610000,1956.330202
2021-04-15T04:00:00,63056.620000,63460.220000,62892.490000,62950.080000,1920.973428
2021-04-15T05:00:00,62950.110000,63288.870000,62706.400000,63109.500000,1667.496606
2021-04-15T06:00:00,63109.490000,63299.000000,62721.160000,62936.190000,1782.417750
2021-04-15T07:00:00,62936.180000,63200.000000,62751.360000,62842.560000,1956.631009
2021-04-15T08:00:00,62842.560000,63137.920000,62501.140000,62615.330000,2158.775618
2021-04-15T09:00:00,62615.320000,62829.360000,62492.460000,62615.420000,1958.746693
2021-04-15T10:00:00,62615.410000,62732.780000,62151.000000,62154.240000,2207.530719
2021-04-15T11:00:00,62159.570000,62480.350000,62020.000000,62361.120000,2191.041044
2021-04-15T12:00:00,62359.110000,62737.760000,62347.360000,62635.710000,1747.192166
2021-04-15T13:00:00,62637.790000,63074.050000,62604.120000,62918.660000,2405.383364
2021-04-15T14:00:00,62918.660000,62993.530000,62544.780000,62627.280000,2186.567976
2021-04-15T15:00:00,62627.280000,62763.240000,62384.790000,62715.180000,2173.695620
2021-04-15T16:00:00,62715.170000,62980.000000,62470.370000,62665.570000,2618.726894
2021-04-15T17:00:00,62665.570000,62717.820000,62308.000000,62581.430000,1712.234047
2021-04-15T18:00:00,62581.420000,62840.360000,62500.410000,62733.840000,1710.743636
2021-04-15T19:00:00,62733.840000,63573.020000,62726.020000,63363.290000,4049.453314
2021-04-15T20:00:00,63363.290000,63592.240000,63181.370000,63350.890000,3047.729738
2021-04-15T21:00:00,63350.880000,63800.000000,63226.720000,63369.500000,2038.260233
2021-04-15T22:00:00,63369.510000,63518.220000,63179.200000,63252.270000,2054.258481
2021-04-15T23:00:00,63252.270000,63339.990000,62963.780000,63159.980000,1659.527690
2021-04-16T00:00:00,63158.740000,63520.610000,63035.710000,63360.000000,3006.827351
2021-04-16T01:00:00,63360.000000,63472.410000,62684.010000,63015.010000,4018.264148
2021-04-16T02:00:00,63015.010000,63211.700000,62727.620000,62830.430000,3324.602377
2021-04-16T03:00:00,62830.420000,63200.000000,62716.800000,62937.910000,2834.114157
2021-04-16T04:00:00,62942.410000,62961.810000,61500.000000,61658.050000,5323.833118
2021-04-16T05:00:00,61658.050000,62187.640000,61415.400000,61799.590000,4942.371510
2021-04-16T06:00:00,61804.040000,61804.040000,61057.500000,61455.690000,5328.528357
2021-04-16T07:00:00,61455.690000,61637.960000,61025.000000,61414.830000,3183.223378
2021-04-16T08:00:00,61414.880000,61607.830000,61122.000000,61191.910000,2901.917131
2021-04-16T09:00:00,61193.230000,61264.460000,60400.000000,60643.790000,5366.020212
2021-04-16T10:00:00,60643.800000,60969.500000,60240.000000,60247.540000,4291.517046
2021-04-16T11:00:00,60247.530000,60880.000000,60000.000000,60853.810000,5641.587599
